Zip,Place Name,State,State Short,County,,,,,,
17301,Abbottstown,Pennsylvania,PA,Adams,1,,,39.8881,-76.9931,4
17303,Arendtsville,Pennsylvania,PA,Adams,1,,,39.9236,-77.3001,4
17304,Aspers,Pennsylvania,PA,Adams,1,,,39.9765,-77.2287,4
17306,Bendersville,Pennsylvania,PA,Adams,1,,,39.9792,-77.2496,4
17307,Biglerville,Pennsylvania,PA,Adams,1,,,39.9281,-77.2885,4
17310,Cashtown,Pennsylvania,PA,Adams,1,,,39.8906,-77.3566,4
17316,East Berlin,Pennsylvania,PA,Adams,1,,,39.9645,-77.0073,4
17320,Fairfield,Pennsylvania,PA,Adams,1,,,39.7808,-77.3619,4
17324,Gardners,Pennsylvania,PA,Adams,1,,,40.0428,-77.1877,4
17325,Gettysburg,Pennsylvania,PA,Adams,1,,,39.832,-77.2223,4
17337,Idaville,Pennsylvania,PA,Adams,1,,,40.0157,-77.2001,4
17340,Littlestown,Pennsylvania,PA,Adams,1,,,39.7495,-77.1003,4
17343,Mc Knightstown,Pennsylvania,PA,Adams,1,,,39.8692,-77.3292,1
17344,Mc Sherrystown,Pennsylvania,PA,Adams,1,,,39.801,-77.0229,1
17350,New Oxford,Pennsylvania,PA,Adams,1,,,39.8775,-77.0643,4
17353,Orrtanna,Pennsylvania,PA,Adams,1,,,39.881,-77.3806,4
17372,York Springs,Pennsylvania,PA,Adams,1,,,40.0084,-77.1061,4
17375,Peach Glen,Pennsylvania,PA,Adams,1,,,39.8948,-77.2135,4
15006,Bairdford,Pennsylvania,PA,Allegheny,3,,,40.6312,-79.8814,4
15007,Bakerstown,Pennsylvania,PA,Allegheny,3,,,40.6478,-79.931,4
15014,Brackenridge,Pennsylvania,PA,Allegheny,3,,,40.6082,-79.7414,4
15015,Bradfordwoods,Pennsylvania,PA,Allegheny,3,,,40.6372,-80.0811,1
15017,Bridgeville,Pennsylvania,PA,Allegheny,3,,,40.3472,-80.1153,4
15018,Buena Vista,Pennsylvania,PA,Allegheny,3,,,40.2773,-79.7992,4
15020,Bunola,Pennsylvania,PA,Allegheny,3,,,40.2373,-79.9506,4
15024,Cheswick,Pennsylvania,PA,Allegheny,3,,,40.5681,-79.841,4
15025,Clairton,Pennsylvania,PA,Allegheny,3,,,40.3243,-79.9317,4
15026,Clinton,Pennsylvania,PA,Allegheny,3,,,40.5131,-80.3423,4
15028,Coulters,Pennsylvania,PA,Allegheny,3,,,40.4344,-80.0248,1
15030,Creighton,Pennsylvania,PA,Allegheny,3,,,40.5821,-79.7818,4
15031,Cuddy,Pennsylvania,PA,Allegheny,3,,,40.3547,-80.1669,4
15032,Curtisville,Pennsylvania,PA,Allegheny,3,,,40.6423,-79.8509,4
15034,Dravosburg,Pennsylvania,PA,Allegheny,3,,,40.3527,-79.8895,4
15035,East Mc Keesport,Pennsylvania,PA,Allegheny,3,,,40.3839,-79.8079,1
15037,Elizabeth,Pennsylvania,PA,Allegheny,3,,,40.2656,-79.8568,4
15044,Gibsonia,Pennsylvania,PA,Allegheny,3,,,40.6252,-79.9443,4
15045,Glassport,Pennsylvania,PA,Allegheny,3,,,40.326,-79.8883,4
15046,Crescent,Pennsylvania,PA,Allegheny,3,,,40.5563,-80.2286,4
15047,Greenock,Pennsylvania,PA,Allegheny,3,,,40.3123,-79.8067,4
15049,Harwick,Pennsylvania,PA,Allegheny,3,,,40.5574,-79.8051,4
15051,Indianola,Pennsylvania,PA,Allegheny,3,,,40.5695,-79.8637,4
15056,Leetsdale,Pennsylvania,PA,Allegheny,3,,,40.5662,-80.2099,4
15064,Morgan,Pennsylvania,PA,Allegheny,3,,,40.3542,-80.1398,4
15065,Natrona Heights,Pennsylvania,PA,Allegheny,3,,,40.6421,-79.7273,4
15071,Oakdale,Pennsylvania,PA,Allegheny,3,,,40.4033,-80.1842,4
15075,Rural Ridge,Pennsylvania,PA,Allegheny,3,,,40.5856,-79.8287,4
15076,Russellton,Pennsylvania,PA,Allegheny,3,,,40.6073,-79.8347,4
15082,Sturgeon,Pennsylvania,PA,Allegheny,3,,,40.3863,-80.2083,4
15084,Tarentum,Pennsylvania,PA,Allegheny,3,,,40.6187,-79.7852,4
15086,Warrendale,Pennsylvania,PA,Allegheny,3,,,40.6534,-80.0795,4
15088,West Elizabeth,Pennsylvania,PA,Allegheny,3,,,40.2716,-79.8966,4
15090,Wexford,Pennsylvania,PA,Allegheny,3,,,40.612,-80.0649,4
15091,Wildwood,Pennsylvania,PA,Allegheny,3,,,40.5942,-79.9701,4
15095,Warrendale,Pennsylvania,PA,Allegheny,3,,,40.6534,-80.0795,4
15096,Warrendale,Pennsylvania,PA,Allegheny,3,,,40.6534,-80.0795,4
15101,Allison Park,Pennsylvania,PA,Allegheny,3,,,40.57,-79.9665,4
15102,Bethel Park,Pennsylvania,PA,Allegheny,3,,,40.321,-80.0398,4
15104,Braddock,Pennsylvania,PA,Allegheny,3,,,40.4038,-79.8625,4
15106,Carnegie,Pennsylvania,PA,Allegheny,3,,,40.4029,-80.0915,4
15108,Coraopolis,Pennsylvania,PA,Allegheny,3,,,40.5,-80.1996,4
15110,Duquesne,Pennsylvania,PA,Allegheny,3,,,40.3704,-79.8522,4
15112,East Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4036,-79.8389,4
15116,Glenshaw,Pennsylvania,PA,Allegheny,3,,,40.5375,-79.9644,4
15120,Homestead,Pennsylvania,PA,Allegheny,3,,,40.3926,-79.9052,4
15122,West Mifflin,Pennsylvania,PA,Allegheny,3,,,40.3634,-79.8664,4
15123,West Mifflin,Pennsylvania,PA,Allegheny,3,,,40.4344,-80.0248,4
15126,Imperial,Pennsylvania,PA,Allegheny,3,,,40.4584,-80.2649,4
15127,Ingomar,Pennsylvania,PA,Allegheny,3,,,40.5809,-80.0609,4
15129,South Park,Pennsylvania,PA,Allegheny,3,,,40.2932,-79.996,4
15131,Mckeesport,Pennsylvania,PA,Allegheny,3,,,40.3478,-79.8642,4
15132,Mckeesport,Pennsylvania,PA,Allegheny,3,,,40.3478,-79.8642,4
15133,Mckeesport,Pennsylvania,PA,Allegheny,3,,,40.3478,-79.8642,4
15134,Mckeesport,Pennsylvania,PA,Allegheny,3,,,40.3478,-79.8642,4
15135,Mckeesport,Pennsylvania,PA,Allegheny,3,,,40.3478,-79.8642,4
15136,Mc Kees Rocks,Pennsylvania,PA,Allegheny,3,,,40.4717,-80.0876,1
15137,North Versailles,Pennsylvania,PA,Allegheny,3,,,40.3762,-79.8124,4
15139,Oakmont,Pennsylvania,PA,Allegheny,3,,,40.5196,-79.8369,4
15140,Pitcairn,Pennsylvania,PA,Allegheny,3,,,40.4048,-79.777,4
15142,Presto,Pennsylvania,PA,Allegheny,3,,,40.3847,-80.1209,4
15143,Sewickley,Pennsylvania,PA,Allegheny,3,,,40.557,-80.1578,4
15144,Springdale,Pennsylvania,PA,Allegheny,3,,,40.544,-79.7844,4
15145,Turtle Creek,Pennsylvania,PA,Allegheny,3,,,40.4113,-79.822,4
15146,Monroeville,Pennsylvania,PA,Allegheny,3,,,40.429,-79.7623,4
15147,Verona,Pennsylvania,PA,Allegheny,3,,,40.4927,-79.8345,4
15148,Wilmerding,Pennsylvania,PA,Allegheny,3,,,40.3934,-79.7951,4
15201,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4752,-79.9528,4
15202,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.5053,-80.0685,4
15203,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4254,-79.9799,4
15204,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4554,-80.0644,4
15205,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4322,-80.1021,4
15206,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4723,-79.9132,4
15207,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4003,-79.9338,4
15208,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4532,-79.8995,4
15209,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4999,-79.9739,4
15210,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4072,-79.9839,4
15211,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4295,-80.0144,4
15212,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4406,-79.9959,4
15213,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.444,-79.9552,4
15214,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4865,-80.014,4
15215,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.5048,-79.9138,4
15216,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4001,-80.0462,4
15217,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4308,-79.9205,4
15218,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4237,-79.89,4
15219,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4423,-79.983,4
15220,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4181,-80.0526,4
15221,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4346,-79.8655,4
15222,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4477,-79.9933,4
15223,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.5051,-79.9528,4
15224,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4642,-79.9448,4
15225,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.5051,-80.1155,4
15226,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4001,-80.0161,4
15227,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.3805,-79.9667,4
15228,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.3696,-80.0439,4
15229,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.5203,-80.037,4
15230,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4344,-80.0248,4
15231,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4961,-80.2466,4
15232,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4525,-79.9319,4
15233,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4608,-80.0348,4
15234,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.3688,-80.0224,4
15235,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4598,-79.8224,4
15236,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.3351,-79.9832,4
15237,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.5488,-80.0474,4
15238,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.5346,-79.8805,4
15239,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4837,-79.7381,4
15240,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4344,-80.0248,4
15241,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.3323,-80.081,4
15242,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4344,-80.0248,4
15243,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.3748,-80.0731,4
15244,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4344,-80.0248,4
15250,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4344,-80.0248,4
15251,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4344,-80.0248,4
15252,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4344,-80.0248,4
15253,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4344,-80.0248,4
15254,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4344,-80.0248,4
15255,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4344,-80.0248,4
15257,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4344,-80.0248,4
15258,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4344,-80.0248,4
15259,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4344,-80.0248,4
15260,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4432,-79.9531,4
15261,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4344,-80.0248,4
15262,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4344,-80.0248,4
15264,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4344,-80.0248,4
15265,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4344,-80.0248,4
15267,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4344,-80.0248,4
15268,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4344,-80.0248,4
15270,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4344,-80.0248,4
15272,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4344,-80.0248,4
15274,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4344,-80.0248,4
15275,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4495,-80.1795,4
15276,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4344,-80.0248,4
15277,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4344,-80.0248,4
15278,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4344,-80.0248,4
15279,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4344,-80.0248,4
15281,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4344,-80.0248,4
15282,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4406,-79.9959,4
15283,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4344,-80.0248,4
15286,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4344,-80.0248,4
15289,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4446,-79.9451,4
15290,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.4344,-80.0248,4
15295,Pittsburgh,Pennsylvania,PA,Allegheny,3,,,40.463,-80.0108,4
15656,Leechburg,Pennsylvania,PA,Armstrong,5,,,40.6344,-79.6201,4
15673,North Apollo,Pennsylvania,PA,Armstrong,5,,,40.593,-79.5581,4
15682,Schenley,Pennsylvania,PA,Armstrong,5,,,40.6845,-79.6617,4
15686,Spring Church,Pennsylvania,PA,Armstrong,5,,,40.6153,-79.4545,4
15736,Elderton,Pennsylvania,PA,Armstrong,5,,,40.6922,-79.3422,4
15774,Shelocta,Pennsylvania,PA,Armstrong,5,,,40.6388,-79.3191,4
16049,Parker,Pennsylvania,PA,Armstrong,5,,,41.1009,-79.6889,4
16201,Kittanning,Pennsylvania,PA,Armstrong,5,,,40.8155,-79.5107,4
16210,Adrian,Pennsylvania,PA,Armstrong,5,,,40.9049,-79.5074,4
16212,Cadogan,Pennsylvania,PA,Armstrong,5,,,40.7539,-79.5798,4
16218,Cowansville,Pennsylvania,PA,Armstrong,5,,,40.923,-79.5946,4
16222,Dayton,Pennsylvania,PA,Armstrong,5,,,40.8741,-79.2686,4
16223,Distant,Pennsylvania,PA,Armstrong,5,,,40.9695,-79.3567,4
16226,Ford City,Pennsylvania,PA,Armstrong,5,,,40.7384,-79.5122,4
16228,Ford Cliff,Pennsylvania,PA,Armstrong,5,,,40.7608,-79.5358,4
16229,Freeport,Pennsylvania,PA,Armstrong,5,,,40.7033,-79.663,4
16236,Mc Grann,Pennsylvania,PA,Armstrong,5,,,40.7818,-79.5218,1
16238,Manorville,Pennsylvania,PA,Armstrong,5,,,40.7863,-79.5213,4
16244,Nu Mine,Pennsylvania,PA,Armstrong,5,,,40.8478,-79.4516,1
16245,Oak Ridge,Pennsylvania,PA,Armstrong,5,,,41.0076,-79.2959,4
16249,Rural Valley,Pennsylvania,PA,Armstrong,5,,,40.7885,-79.2991,4
16250,Sagamore,Pennsylvania,PA,Armstrong,5,,,40.7774,-79.2336,4
16253,Seminole,Pennsylvania,PA,Armstrong,5,,,40.9548,-79.3428,4
16259,Templeton,Pennsylvania,PA,Armstrong,5,,,40.9419,-79.4499,4
16261,Widnoon,Pennsylvania,PA,Armstrong,5,,,40.9612,-79.4673,4
16262,Worthington,Pennsylvania,PA,Armstrong,5,,,40.8378,-79.6298,4
16263,Yatesboro,Pennsylvania,PA,Armstrong,5,,,40.8001,-79.3342,4
15001,Aliquippa,Pennsylvania,PA,Beaver,7,,,40.5921,-80.3197,4
15003,Ambridge,Pennsylvania,PA,Beaver,7,,,40.6005,-80.2105,4
15005,Baden,Pennsylvania,PA,Beaver,7,,,40.6416,-80.1985,4
15009,Beaver,Pennsylvania,PA,Beaver,7,,,40.6972,-80.3365,4
15010,Beaver Falls,Pennsylvania,PA,Beaver,7,,,40.7687,-80.3592,4
15027,Conway,Pennsylvania,PA,Beaver,7,,,40.6649,-80.2349,4
15042,Freedom,Pennsylvania,PA,Beaver,7,,,40.683,-80.2147,4
15043,Georgetown,Pennsylvania,PA,Beaver,7,,,40.5743,-80.49,4
15050,Hookstown,Pennsylvania,PA,Beaver,7,,,40.5622,-80.4388,4
15052,Industry,Pennsylvania,PA,Beaver,7,,,40.6671,-80.4151,4
15059,Midland,Pennsylvania,PA,Beaver,7,,,40.6793,-80.4908,4
15061,Monaca,Pennsylvania,PA,Beaver,7,,,40.6718,-80.2917,4
15066,New Brighton,Pennsylvania,PA,Beaver,7,,,40.7393,-80.2972,4
15074,Rochester,Pennsylvania,PA,Beaver,7,,,40.7157,-80.2603,4
15077,Shippingport,Pennsylvania,PA,Beaver,7,,,40.632,-80.414,4
15081,South Heights,Pennsylvania,PA,Beaver,7,,,40.5763,-80.2383,4
16115,Darlington,Pennsylvania,PA,Beaver,7,,,40.7968,-80.4556,4
16123,Fombell,Pennsylvania,PA,Beaver,7,,,40.8125,-80.2073,4
16136,Koppel,Pennsylvania,PA,Beaver,7,,,40.8348,-80.328,4
16141,New Galilee,Pennsylvania,PA,Beaver,7,,,40.8569,-80.3939,4
15521,Alum Bank,Pennsylvania,PA,Bedford,9,,,40.1858,-78.6206,4
15522,Bedford,Pennsylvania,PA,Bedford,9,,,39.9908,-78.5261,4
15533,Breezewood,Pennsylvania,PA,Bedford,9,,,39.9905,-78.2453,4
15534,Buffalo Mills,Pennsylvania,PA,Bedford,9,,,39.922,-78.6996,4
15535,Clearville,Pennsylvania,PA,Bedford,9,,,39.8533,-78.4392,4
15537,Everett,Pennsylvania,PA,Bedford,9,,,40.0098,-78.3713,4
15539,Fishertown,Pennsylvania,PA,Bedford,9,,,40.1217,-78.5856,4
15545,Hyndman,Pennsylvania,PA,Bedford,9,,,39.8049,-78.7335,4
15550,Manns Choice,Pennsylvania,PA,Bedford,9,,,39.9808,-78.6423,4
15554,New Paris,Pennsylvania,PA,Bedford,9,,,40.1254,-78.6184,4
15559,Schellsburg,Pennsylvania,PA,Bedford,9,,,40.0487,-78.6482,4
16633,Defiance,Pennsylvania,PA,Bedford,9,,,40.1601,-78.2346,4
16650,Hopewell,Pennsylvania,PA,Bedford,9,,,40.1192,-78.3129,4
16655,Imler,Pennsylvania,PA,Bedford,9,,,40.2067,-78.5228,4
16659,Loysburg,Pennsylvania,PA,Bedford,9,,,40.1609,-78.375,4
16664,New Enterprise,Pennsylvania,PA,Bedford,9,,,40.2,-78.4259,4
16667,Osterburg,Pennsylvania,PA,Bedford,9,,,40.1695,-78.5203,4
16670,Queen,Pennsylvania,PA,Bedford,9,,,40.2592,-78.5075,4
16672,Riddlesburg,Pennsylvania,PA,Bedford,9,,,40.162,-78.2545,4
16678,Saxton,Pennsylvania,PA,Bedford,9,,,40.2233,-78.2471,4
16679,Six Mile Run,Pennsylvania,PA,Bedford,9,,,40.1576,-78.2108,1
16694,Wood,Pennsylvania,PA,Bedford,9,,,40.166,-78.1381,4
16695,Woodbury,Pennsylvania,PA,Bedford,9,,,40.2185,-78.3666,4
17211,Artemas,Pennsylvania,PA,Bedford,9,,,39.7575,-78.4031,4
18056,Hereford,Pennsylvania,PA,Berks,11,,,40.4491,-75.5491,4
19503,Bally,Pennsylvania,PA,Berks,11,,,40.405,-75.5769,4
19504,Barto,Pennsylvania,PA,Berks,11,,,40.3815,-75.5749,4
19505,Bechtelsville,Pennsylvania,PA,Berks,11,,,40.3795,-75.6257,4
19506,Bernville,Pennsylvania,PA,Berks,11,,,40.4551,-76.1247,4
19507,Bethel,Pennsylvania,PA,Berks,11,,,40.4808,-76.2742,4
19508,Birdsboro,Pennsylvania,PA,Berks,11,,,40.2563,-75.8344,4
19510,Blandon,Pennsylvania,PA,Berks,11,,,40.4435,-75.8837,4
19511,Bowers,Pennsylvania,PA,Berks,11,,,40.4821,-75.7435,4
19512,Boyertown,Pennsylvania,PA,Berks,11,,,40.3339,-75.6604,4
19516,Centerport,Pennsylvania,PA,Berks,11,,,40.4858,-76.006,4
19518,Douglassville,Pennsylvania,PA,Berks,11,,,40.2709,-75.7397,4
19519,Earlville,Pennsylvania,PA,Berks,11,,,40.319,-75.7334,4
19522,Fleetwood,Pennsylvania,PA,Berks,11,,,40.4473,-75.8185,4
19523,Geigertown,Pennsylvania,PA,Berks,11,,,40.2026,-75.8363,4
19526,Hamburg,Pennsylvania,PA,Berks,11,,,40.5488,-75.9874,4
19529,Kempton,Pennsylvania,PA,Berks,11,,,40.6328,-75.8513,4
19530,Kutztown,Pennsylvania,PA,Berks,11,,,40.5214,-75.7774,4
19533,Leesport,Pennsylvania,PA,Berks,11,,,40.4152,-75.9944,4
19534,Lenhartsville,Pennsylvania,PA,Berks,11,,,40.5736,-75.865,4
19535,Limekiln,Pennsylvania,PA,Berks,11,,,40.3356,-75.801,4
19536,Lyon Station,Pennsylvania,PA,Berks,11,,,40.5218,-75.7419,1
19538,Maxatawny,Pennsylvania,PA,Berks,11,,,40.5426,-75.6888,4
19539,Mertztown,Pennsylvania,PA,Berks,11,,,40.4992,-75.6872,4
19540,Mohnton,Pennsylvania,PA,Berks,11,,,40.2584,-75.9833,4
19541,Mohrsville,Pennsylvania,PA,Berks,11,,,40.4783,-76.0125,4
19543,Morgantown,Pennsylvania,PA,Berks,11,,,40.1552,-75.8998,4
19544,Mount Aetna,Pennsylvania,PA,Berks,11,,,40.4187,-76.2944,4
19545,New Berlinville,Pennsylvania,PA,Berks,11,,,40.3397,-75.6302,4
19547,Oley,Pennsylvania,PA,Berks,11,,,40.3833,-75.7706,4
19548,Pine Forge,Pennsylvania,PA,Berks,11,,,40.2829,-75.6907,4
19550,Rehrersburg,Pennsylvania,PA,Berks,11,,,40.4553,-76.2453,4
19551,Robesonia,Pennsylvania,PA,Berks,11,,,40.3553,-76.1366,4
19554,Shartlesville,Pennsylvania,PA,Berks,11,,,40.5129,-76.1044,4
19555,Shoemakersville,Pennsylvania,PA,Berks,11,,,40.4955,-75.9603,4
19559,Strausstown,Pennsylvania,PA,Berks,11,,,40.4945,-76.1825,4
19560,Temple,Pennsylvania,PA,Berks,11,,,40.4025,-75.9046,4
19562,Topton,Pennsylvania,PA,Berks,11,,,40.5029,-75.7015,4
19564,Virginville,Pennsylvania,PA,Berks,11,,,40.524,-75.873,4
19565,Wernersville,Pennsylvania,PA,Berks,11,,,40.3293,-76.0901,4
19567,Womelsdorf,Pennsylvania,PA,Berks,11,,,40.3743,-76.1985,4
19601,Reading,Pennsylvania,PA,Berks,11,,,40.3466,-75.9351,4
19602,Reading,Pennsylvania,PA,Berks,11,,,40.3306,-75.9192,4
19603,Reading,Pennsylvania,PA,Berks,11,,,40.3884,-75.9631,4
19604,Reading,Pennsylvania,PA,Berks,11,,,40.3507,-75.9143,4
19605,Reading,Pennsylvania,PA,Berks,11,,,40.3886,-75.9328,4
19606,Reading,Pennsylvania,PA,Berks,11,,,40.3351,-75.875,4
19607,Reading,Pennsylvania,PA,Berks,11,,,40.2995,-75.9876,4
19608,Reading,Pennsylvania,PA,Berks,11,,,40.3113,-76.0345,4
19609,Reading,Pennsylvania,PA,Berks,11,,,40.328,-75.9908,4
19610,Reading,Pennsylvania,PA,Berks,11,,,40.338,-75.978,4
19611,Reading,Pennsylvania,PA,Berks,11,,,40.325,-75.9442,4
19612,Reading,Pennsylvania,PA,Berks,11,,,40.4389,-75.8853,4
16601,Altoona,Pennsylvania,PA,Blair,13,,,40.5209,-78.4089,4
16602,Altoona,Pennsylvania,PA,Blair,13,,,40.5052,-78.3905,4
16603,Altoona,Pennsylvania,PA,Blair,13,,,40.5018,-78.41,4
16617,Bellwood,Pennsylvania,PA,Blair,13,,,40.6039,-78.3372,4
16625,Claysburg,Pennsylvania,PA,Blair,13,,,40.2821,-78.5083,4
16631,Curryville,Pennsylvania,PA,Blair,13,,,40.2759,-78.3383,4
16635,Duncansville,Pennsylvania,PA,Blair,13,,,40.4262,-78.4383,4
16637,East Freedom,Pennsylvania,PA,Blair,13,,,40.3282,-78.4475,4
16648,Hollidaysburg,Pennsylvania,PA,Blair,13,,,40.4387,-78.3686,4
16662,Martinsburg,Pennsylvania,PA,Blair,13,,,40.2951,-78.3244,4
16665,Newry,Pennsylvania,PA,Blair,13,,,40.3937,-78.4356,4
16673,Roaring Spring,Pennsylvania,PA,Blair,13,,,40.3277,-78.3928,4
16682,Sproul,Pennsylvania,PA,Blair,13,,,40.2711,-78.4588,4
16684,Tipton,Pennsylvania,PA,Blair,13,,,40.6367,-78.3036,4
16686,Tyrone,Pennsylvania,PA,Blair,13,,,40.6619,-78.2419,4
16693,Williamsburg,Pennsylvania,PA,Blair,13,,,40.4025,-78.2558,4
16910,Alba,Pennsylvania,PA,Bradford,15,,,41.7051,-76.8283,4
16914,Columbia Cross Roads,Pennsylvania,PA,Bradford,15,,,41.8638,-76.7825,4
16925,Gillett,Pennsylvania,PA,Bradford,15,,,41.9568,-76.7713,4
16926,Granville Summit,Pennsylvania,PA,Bradford,15,,,41.6973,-76.7218,4
16945,Sylvania,Pennsylvania,PA,Bradford,15,,,41.8051,-76.8569,4
16947,Troy,Pennsylvania,PA,Bradford,15,,,41.7781,-76.7711,4
17724,Canton,Pennsylvania,PA,Bradford,15,,,41.6538,-76.8582,4
17735,Grover,Pennsylvania,PA,Bradford,15,,,41.6145,-76.8672,4
18810,Athens,Pennsylvania,PA,Bradford,15,,,41.949,-76.4889,4
18814,Burlington,Pennsylvania,PA,Bradford,15,,,41.7817,-76.6056,4
18815,Camptown,Pennsylvania,PA,Bradford,15,,,41.7312,-76.2347,4
18817,East Smithfield,Pennsylvania,PA,Bradford,15,,,41.8645,-76.6255,4
18829,Le Raysville,Pennsylvania,PA,Bradford,15,,,41.8434,-76.1796,4
18831,Milan,Pennsylvania,PA,Bradford,15,,,41.8966,-76.5328,4
18832,Monroeton,Pennsylvania,PA,Bradford,15,,,41.7135,-76.4872,4
18833,New Albany,Pennsylvania,PA,Bradford,15,,,41.5987,-76.4398,4
18837,Rome,Pennsylvania,PA,Bradford,15,,,41.8634,-76.3015,4
18840,Sayre,Pennsylvania,PA,Bradford,15,,,41.9842,-76.5218,4
18845,Stevensville,Pennsylvania,PA,Bradford,15,,,41.7718,-76.1717,4
18846,Sugar Run,Pennsylvania,PA,Bradford,15,,,41.6041,-76.2598,4
18848,Towanda,Pennsylvania,PA,Bradford,15,,,41.7638,-76.4645,4
18850,Ulster,Pennsylvania,PA,Bradford,15,,,41.8408,-76.4876,4
18851,Warren Center,Pennsylvania,PA,Bradford,15,,,41.9394,-76.1964,4
18853,Wyalusing,Pennsylvania,PA,Bradford,15,,,41.7015,-76.2754,4
18854,Wysox,Pennsylvania,PA,Bradford,15,,,41.7826,-76.3834,4
18039,Durham,Pennsylvania,PA,Bucks,17,,,40.5757,-75.2232,4
18077,Riegelsville,Pennsylvania,PA,Bucks,17,,,40.5782,-75.2191,4
18081,Springtown,Pennsylvania,PA,Bucks,17,,,40.5565,-75.2893,4
18901,Doylestown,Pennsylvania,PA,Bucks,17,,,40.3054,-75.1489,4
